customer_id,tenure_months,subscription_tier,monthly_charges,login_frequency_monthly,feature_usage_pct,support_tickets_90d,payment_delays_12m,discount_count,nps_score,email_open_rate,last_activity_days,churned,engagement_score,is_high_value,has_payment_issues,is_heavy_support_user,is_inactive,clv_estimate,risk_score_baseline,churn_probability,risk_tier,duration_days,event_observed,predicted_days_until_churn
CUST_001893,38,Premium,142.81,18,6.4,1,0,0,6,0.525,42,0,42.42,1,0,0,1,4341.424,42.274,0.5931963633013244,High,120,0,102
CUST_001894,5,Standard,85.81,19,33.8,2,1,1,5,0.249,12,1,44.120000000000005,0,1,0,0,343.24,51.763999999999996,0.568747030570547,High,18,1,93
CUST_001895,19,Standard,79.84,14,11.8,1,0,1,6,0.646,8,1,42.46,0,0,0,0,1213.568,27.261999999999997,0.5429461655578047,High,83,1,100
CUST_001896,31,Premium,154.86,17,1.7,1,0,0,7,0.468,7,0,40.87,1,0,0,0,3840.5280000000007,17.739,0.46233892271402044,Medium,120,0,102
CUST_001897,22,Premium,151.88,18,10.9,3,1,2,9,0.482,20,0,48.91,1,1,1,1,2673.0879999999997,75.327,0.5688729218492768,High,120,0,97
CUST_001898,4,Standard,73.04,9,9.9,3,0,2,8,0.228,15,1,32.53,0,0,1,1,233.72800000000004,55.241,0.7180092874952606,High,17,1,84
CUST_001899,10,Basic,31.69,17,15.2,1,1,1,9,0.422,0,0,48.0,0,1,0,0,253.52000000000004,40.6,0.44782605044763457,Medium,120,0,100
CUST_001900,36,Premium,137.76,15,14.1,4,1,2,3,0.306,2,0,31.35,1,1,1,0,3967.488,75.595,0.5878125138025988,High,120,0,93
CUST_001901,19,Standard,75.13,16,16.0,3,0,2,4,0.589,1,0,40.580000000000005,0,0,1,0,1141.9759999999999,47.82599999999999,0.6050790825527739,High,120,0,96
CUST_001902,1,Basic,30.82,18,43.4,1,1,1,6,0.382,7,0,50.66,0,1,0,0,24.656000000000002,49.802,0.48024007668456015,Medium,120,0,97
CUST_001903,34,Basic,29.69,18,42.4,3,0,1,5,0.37,13,1,48.12,0,0,1,0,807.5680000000001,45.564,0.4505768815654435,Medium,119,1,102
CUST_001904,1,Premium,159.08,17,23.9,1,0,1,10,0.253,20,0,49.230000000000004,1,0,0,1,127.26400000000001,30.231,0.5162878470079008,High,120,0,96
CUST_001905,32,Basic,29.09,18,39.9,1,0,0,4,0.379,38,1,45.55,0,0,0,1,744.7040000000001,41.335,0.506822464391646,High,115,1,102
CUST_001906,5,Enterprise,291.64,17,32.1,2,0,1,4,0.295,13,0,40.53,1,0,0,0,1166.56,27.841,0.6097381206836743,High,120,0,92
CUST_001907,76,Basic,31.45,9,27.4,1,1,3,7,0.446,2,0,40.14,0,1,0,0,1912.1599999999999,42.958,0.206857180642862,Low,120,0,108
CUST_001908,11,Premium,135.18,12,29.0,2,0,3,8,0.55,1,1,47.7,1,0,0,0,1189.584,15.689999999999998,0.4820377347893422,Medium,48,1,99
CUST_001909,9,Standard,84.63,13,18.9,2,0,0,6,0.652,2,0,43.71,0,0,0,0,609.336,26.887,0.5557869404325116,High,120,0,97
CUST_001910,3,Standard,74.75,19,42.6,2,1,0,2,0.23,8,0,40.379999999999995,0,1,0,0,179.4,52.886,0.5744227585289914,High,120,0,89
CUST_001911,8,Premium,159.39,14,15.0,7,0,2,8,0.368,7,1,41.86,1,0,1,0,1020.096,37.442,0.7251941146748552,High,34,1,119
CUST_001912,50,Standard,73.3,19,22.6,2,0,0,9,0.187,12,0,47.519999999999996,0,0,0,0,2932.0,15.744000000000002,0.28719386124073554,Medium,120,0,106
CUST_001913,120,Standard,80.27,17,48.7,3,0,2,8,0.846,2,0,64.53,0,0,1,0,7705.92,30.641,0.06227525881043567,Low,120,0,111
CUST_001914,11,Basic,31.25,14,21.6,0,0,1,9,0.515,5,0,48.78,0,0,0,0,275.0,15.366,0.44135408359967593,Medium,120,0,103
CUST_001915,14,Basic,28.85,8,10.4,3,1,2,9,0.207,16,1,33.26,0,1,1,1,323.12000000000006,80.02199999999999,0.6685769418161355,High,38,1,88
CUST_001916,30,Basic,30.43,13,40.8,3,1,2,8,0.176,0,0,44.76,0,1,1,0,730.32,61.572,0.38761827045237046,Medium,120,0,101
CUST_001917,52,Premium,158.08,11,28.3,1,1,0,8,0.35,3,0,42.49,1,1,0,0,6576.128000000001,42.253,0.262850263804831,Medium,120,0,106
CUST_001918,21,Basic,30.37,17,19.5,3,3,0,3,0.354,0,0,35.93,0,1,1,0,510.216,74.221,0.6901232596056556,High,120,0,87
CUST_001919,11,Basic,31.47,17,36.6,5,3,1,2,0.494,9,1,41.86,0,1,1,0,276.936,72.44200000000001,0.7804962205644154,Critical,34,1,97
CUST_001920,12,Standard,78.16,16,49.7,4,0,1,3,0.386,0,1,44.63,0,0,1,0,750.336,46.611000000000004,0.5394558853747942,High,50,1,93
CUST_001921,28,Standard,73.84,10,31.7,0,0,1,7,0.729,20,0,48.089999999999996,0,0,0,1,1654.016,30.573000000000004,0.4251707023198903,Medium,120,0,104
CUST_001922,1,Premium,135.52,10,35.0,0,0,0,5,0.278,12,0,36.06,1,0,0,0,108.41600000000001,29.182,0.596102969444897,High,120,0,94
CUST_001923,23,Basic,27.53,13,51.4,1,0,1,1,0.334,0,0,37.10000000000001,0,0,0,0,506.5520000000001,28.869999999999997,0.4225121050196006,Medium,120,0,98
CUST_001924,10,Basic,26.93,13,54.4,0,0,1,3,0.362,11,0,42.56,0,0,0,0,215.44000000000003,27.232,0.4847631296089452,Medium,120,0,99
CUST_001925,37,Enterprise,302.47,13,15.9,5,0,1,2,0.319,0,1,28.15,1,0,1,0,8953.112000000001,51.555,0.6087565234073024,High,119,1,90
CUST_001926,2,Basic,27.17,17,4.6,1,0,0,7,0.314,8,0,38.66,0,0,0,0,43.47200000000001,18.402,0.6182146452179722,High,120,0,94
CUST_001927,21,Premium,135.26,13,24.1,1,0,2,4,0.685,8,0,41.93000000000001,1,0,0,0,2272.368,27.421,0.5361535848089667,High,120,0,100
CUST_001928,15,Premium,135.17,14,19.1,3,0,0,9,0.57,23,0,49.129999999999995,1,0,1,1,1622.04,50.261,0.6052148537293034,High,120,0,97
CUST_001929,24,Premium,158.88,17,24.5,0,4,1,10,0.42,4,0,52.75000000000001,1,1,0,0,3050.496,39.175,0.4849437221143435,Medium,120,0,101
CUST_001930,1,Basic,29.53,12,32.7,3,0,0,6,0.707,9,0,47.95,0,0,1,0,23.624000000000002,45.614999999999995,0.6584999121332571,High,120,0,94
CUST_001931,20,Premium,144.77,11,39.9,1,0,1,7,0.368,5,0,44.32999999999999,1,0,0,0,2316.32,16.701000000000004,0.4072175617000672,Medium,120,0,101
CUST_001932,19,Premium,160.75,7,10.0,2,0,0,5,0.665,27,0,33.3,1,0,0,1,2443.4,45.010000000000005,0.7066336306013111,High,120,0,92
CUST_001933,19,Standard,72.21,16,44.1,1,1,0,8,0.415,4,0,53.53000000000001,0,1,0,0,1097.5919999999999,38.940999999999995,0.3315574214596783,Medium,120,0,103
CUST_001934,22,Standard,86.59,6,36.8,1,0,2,9,0.279,19,0,40.62,0,0,0,1,1523.9840000000002,32.81400000000001,0.45647341087565013,Medium,120,0,100
CUST_001935,27,Basic,29.67,19,26.8,0,0,1,4,0.318,3,0,41.4,0,0,0,0,640.8720000000001,27.580000000000002,0.38787164607685215,Medium,120,0,102
CUST_001936,39,Basic,27.16,11,10.4,2,0,1,10,0.831,1,0,50.74000000000001,0,0,0,0,847.392,14.777999999999999,0.3600007715333693,Medium,120,0,106
CUST_001937,7,Standard,81.83,15,21.4,2,0,1,5,0.378,3,0,38.980000000000004,0,0,0,0,458.248,28.305999999999997,0.5773408364034558,High,120,0,93
CUST_001938,41,Standard,83.16,19,29.6,3,1,3,5,0.112,4,0,40.12,0,1,1,0,2727.648,72.964,0.4197912278291523,Medium,120,0,100
CUST_001939,16,Standard,77.88,17,6.8,1,0,1,9,0.5,7,0,47.040000000000006,0,0,0,0,996.864,15.887999999999998,0.4883741325726282,Medium,120,0,102
CUST_001940,1,Standard,84.71,21,39.6,2,0,0,7,0.586,6,0,58.599999999999994,0,0,0,0,67.768,12.420000000000002,0.4546225232730871,Medium,120,0,100
CUST_001941,1,Standard,73.48,12,47.9,4,0,0,1,0.434,1,1,37.05,0,0,1,0,58.784000000000006,48.885,0.674276361300013,High,7,1,83
CUST_001942,9,Standard,75.51,14,29.8,3,0,1,8,0.547,0,0,49.88,0,0,1,0,543.672,35.036,0.5231814674830395,High,120,0,98
CUST_001943,36,Enterprise,274.69,10,23.3,2,0,2,7,0.491,5,0,40.81,1,0,0,0,7911.072,17.756999999999998,0.42333313043825793,Medium,120,0,102
CUST_001944,29,Basic,27.32,13,34.7,0,1,1,8,0.284,0,0,45.09000000000001,0,1,0,0,633.8240000000001,41.473,0.30263527693679787,Medium,120,0,104
CUST_001945,37,Standard,74.87,18,38.0,4,0,2,4,0.592,6,0,49.24,0,0,1,0,2216.152,45.228,0.455974314587619,Medium,120,0,102
CUST_001946,17,Basic,31.42,15,66.5,3,1,0,9,0.443,6,1,61.81000000000001,0,1,1,0,427.312,56.456999999999994,0.34077256502519976,Medium,62,1,103
CUST_001947,13,Standard,72.33,12,23.5,2,2,0,8,0.324,1,0,41.53000000000001,0,1,0,0,752.232,42.541,0.5413542349611046,High,120,0,94
CUST_001948,3,Premium,146.84,18,19.9,0,0,0,10,0.375,20,0,51.46999999999999,1,0,0,1,352.416,29.559,0.4815004808588305,Medium,120,0,99
CUST_001949,9,Enterprise,300.94,14,24.5,2,0,0,6,0.441,5,1,42.169999999999995,1,0,0,0,2166.768,27.349,0.5430196705530165,High,40,1,95
CUST_001950,13,Basic,31.31,12,23.7,0,1,0,7,0.446,64,0,42.03,0,1,0,1,325.624,57.391,0.7766461800094353,Critical,120,0,97
CUST_001951,2,Enterprise,328.76,10,10.4,0,0,3,8,0.409,0,0,37.3,1,0,0,0,526.016,18.81,0.5678087600432865,High,120,0,95
CUST_001952,5,Basic,30.47,19,21.5,2,0,3,3,0.593,9,0,43.309999999999995,0,0,0,0,121.88,27.007,0.6442851659571249,High,120,0,94
CUST_001953,21,Standard,86.44,11,24.3,2,0,0,5,0.347,2,0,35.23,0,0,0,0,1452.192,29.431,0.5080917159351463,High,120,0,96
CUST_001954,31,Basic,30.67,18,41.9,2,2,2,5,0.647,5,0,53.510000000000005,0,1,0,0,760.6160000000001,48.947,0.41617120145616326,Medium,120,0,102
CUST_001955,120,Premium,162.8,12,7.6,0,0,0,9,0.479,0,0,41.86,1,0,0,0,15628.800000000001,17.442,0.07544736044786982,Low,120,0,111
CUST_001956,64,Standard,82.27,14,38.3,2,0,2,0,0.465,1,0,34.79,0,0,0,0,4212.224,29.563,0.30865923614735297,Medium,120,0,105
CUST_001957,24,Premium,136.48,18,60.2,1,0,1,10,0.353,2,0,63.12,1,0,0,0,2620.4159999999997,11.064,0.20427625837873992,Low,120,0,107
CUST_001958,13,Premium,146.08,11,25.7,0,0,0,6,0.324,10,0,37.19,1,0,0,0,1519.2320000000002,28.843000000000004,0.5271025488723194,High,120,0,98
CUST_001959,24,Basic,29.85,10,13.9,2,1,0,7,0.327,12,0,34.709999999999994,0,1,0,0,573.1200000000001,44.587,0.570933206456314,High,120,0,97
CUST_001960,36,Basic,28.13,19,47.6,1,0,0,6,0.413,1,0,53.54,0,0,0,0,810.144,23.938000000000002,0.23936078611626746,Low,120,0,106
CUST_001961,3,Premium,142.25,9,28.5,4,2,0,8,0.518,0,0,43.910000000000004,1,1,1,0,341.40000000000003,61.827,0.6754829804371488,High,120,0,87
CUST_001962,12,Standard,80.22,26,42.4,1,0,2,10,0.348,20,0,65.68,0,0,0,1,770.1120000000001,25.296,0.32006707063705414,Medium,120,0,104
CUST_001963,43,Basic,31.51,17,20.8,2,0,1,6,0.473,8,0,44.7,0,0,0,0,1083.9440000000002,26.589999999999996,0.378767302566576,Medium,120,0,104
CUST_001964,11,Standard,71.65,15,48.2,0,0,1,4,0.773,1,0,52.92,0,0,0,0,630.5200000000001,24.124000000000002,0.3989260092452817,Medium,120,0,103
CUST_001965,20,Standard,83.25,15,31.1,2,2,1,5,0.616,0,0,46.650000000000006,0,1,0,0,1332.0,51.004999999999995,0.5063457371692424,High,120,0,97
CUST_001966,21,Basic,30.29,14,39.4,2,0,2,5,0.58,3,0,47.419999999999995,0,0,0,0,508.87200000000007,25.774,0.43833409856763544,Medium,120,0,101
CUST_001967,4,Basic,31.69,18,26.2,1,0,0,5,0.422,0,0,44.3,0,0,0,0,101.40800000000002,26.71,0.5000606200320972,High,120,0,97
CUST_001968,10,Basic,31.5,16,36.9,3,0,0,0,0.363,8,0,34.33,0,0,1,0,252.0,49.701,0.6807440153180571,High,120,0,87
CUST_001969,9,Standard,83.14,10,0.7,2,0,2,9,0.18,1,1,31.810000000000006,0,0,0,0,598.6080000000001,20.456999999999997,0.6037846449196512,High,42,1,92
CUST_001970,1,Premium,149.61,21,11.4,0,1,2,8,0.192,4,0,44.260000000000005,1,1,0,0,119.68800000000002,41.721999999999994,0.5109774590725809,High,120,0,97
CUST_001971,1,Enterprise,281.32,11,42.5,1,2,2,7,0.311,3,0,43.97,1,1,0,0,225.056,41.809,0.5550176108155687,High,120,0,92
CUST_001972,42,Standard,79.71,15,48.7,0,1,2,4,0.112,6,0,39.85,0,1,0,0,2678.256,53.045,0.28958134715592915,Medium,120,0,104
CUST_001973,7,Basic,30.54,13,15.0,0,1,1,2,0.255,18,0,26.6,0,1,0,1,171.024,72.02,0.6819900491615322,High,120,0,85
CUST_001974,17,Enterprise,322.66,8,23.2,0,4,2,6,0.232,3,0,31.6,1,1,0,0,4388.176,55.519999999999996,0.6774828530484621,High,120,0,88
CUST_001975,8,Standard,83.58,15,31.7,3,1,2,0,0.365,4,0,31.81,0,1,1,0,534.912,75.457,0.7076634268302879,High,120,0,119
CUST_001976,67,Basic,27.23,20,15.5,1,1,0,2,0.673,14,0,42.11,0,1,0,0,1459.5280000000002,52.367,0.3418708946641547,Medium,120,0,107
CUST_001977,7,Enterprise,304.96,17,37.9,0,0,0,3,0.507,7,1,44.50999999999999,1,0,0,0,1707.7759999999998,26.647000000000006,0.4998138328975589,Medium,30,1,98
CUST_001978,13,Premium,144.0,14,38.7,2,0,1,8,0.646,0,0,54.53,1,0,0,0,1497.6000000000001,13.641,0.3951339116074919,Medium,120,0,102
CUST_001979,49,Premium,134.37,15,54.3,1,1,1,8,0.526,0,0,57.81,1,1,0,0,5267.304,37.657,0.16957276043180788,Low,120,0,108
CUST_001980,44,Premium,140.07,15,25.7,2,0,1,6,0.108,18,0,36.870000000000005,1,0,0,1,4930.464,43.939,0.3877899228419776,Medium,120,0,101
CUST_001981,4,Basic,26.76,18,43.5,2,0,2,6,0.266,1,0,48.370000000000005,0,0,0,0,85.632,25.488999999999997,0.45258977364930814,Medium,120,0,97
CUST_001982,38,Basic,30.99,16,25.5,2,2,2,6,0.377,16,0,43.19,0,1,0,1,942.096,67.043,0.46668399795875515,Medium,120,0,99
CUST_001983,14,Premium,141.8,23,28.6,1,0,0,7,0.409,4,0,53.76,1,0,0,0,1588.1600000000003,13.872000000000002,0.37912935805483655,Medium,120,0,102
CUST_001984,15,Basic,27.75,16,21.9,5,1,4,9,0.314,4,0,46.85,0,1,1,0,333.0,60.945,0.5880449854660004,High,120,0,94
CUST_001985,3,Standard,86.27,13,32.4,2,0,1,7,0.338,34,0,43.48,0,0,0,1,207.048,31.956,0.6727450735748026,High,120,0,92
CUST_001986,2,Premium,145.4,19,32.2,4,0,0,4,0.37,5,0,44.06,1,0,1,0,232.64000000000001,46.782,0.6440018943145144,High,120,0,88
CUST_001987,31,Premium,134.39,18,12.7,0,1,2,4,0.769,25,0,45.190000000000005,1,1,0,1,3332.8719999999994,66.443,0.5290314676466296,High,120,0,102
CUST_001988,16,Standard,75.58,15,15.4,4,1,2,2,0.274,7,0,29.100000000000005,0,1,1,0,967.424,76.27,0.7296727897758878,High,120,0,119
CUST_001989,13,Premium,137.66,11,2.9,2,1,1,8,0.254,10,0,32.95,1,1,0,0,1431.664,45.114999999999995,0.6383881295567532,High,120,0,92
CUST_001990,31,Premium,137.16,14,27.2,1,0,0,6,0.378,0,0,41.72,1,0,0,0,3401.568,27.483999999999998,0.3606855965739777,Medium,120,0,103
CUST_001991,34,Premium,136.41,14,41.0,5,2,2,9,0.414,0,0,52.57999999999999,1,1,1,0,3710.352,59.226,0.4374795786987298,Medium,120,0,100
CUST_001992,4,Basic,29.54,17,6.3,4,0,1,6,0.289,8,0,36.669999999999995,0,0,1,0,94.528,48.998999999999995,0.729413021863897,High,120,0,86
CUST_001993,22,Basic,27.2,18,23.5,5,0,0,8,0.572,4,0,52.49,0,0,1,0,478.72,34.253,0.5150071107930704,High,120,0,99
CUST_001994,3,Standard,76.81,14,48.0,3,0,0,7,0.668,11,0,55.76,0,0,1,0,184.34400000000002,33.272,0.5639053155073122,High,120,0,98
CUST_001995,33,Basic,31.1,18,21.1,1,0,1,9,0.142,1,0,45.17,0,0,0,0,821.04,16.449,0.30404663455638775,Medium,120,0,104
CUST_001996,25,Basic,28.56,10,3.9,3,1,0,7,0.345,11,0,32.07,0,1,1,0,571.2,65.379,0.6632203714046283,High,120,0,94
CUST_001997,75,Basic,31.41,24,25.2,1,0,1,4,0.578,7,0,51.12,0,0,0,0,1884.6000000000001,24.664,0.188145284644201,Low,120,0,109
CUST_001998,1,Standard,78.97,15,18.2,2,3,0,8,0.393,2,0,44.32000000000001,0,1,0,0,63.176,41.704,0.66354887392816,High,120,0,88
CUST_001999,1,Enterprise,292.95,17,11.5,0,0,1,0,0.194,16,1,24.33,1,0,0,1,234.36,47.701,0.7130776041399588,High,7,1,117
CUST_002000,7,Basic,30.45,18,32.3,2,0,0,7,0.578,24,1,53.25,0,0,0,1,170.52,29.025,0.5451109325626013,High,29,1,97
CUST_002001,7,Premium,136.28,11,13.3,1,1,0,4,0.295,4,1,28.89,1,1,0,0,763.1680000000001,56.333,0.6418552873476386,High,23,1,88
CUST_002002,6,Premium,136.77,9,46.0,2,0,2,6,0.499,4,0,44.78,1,0,0,0,656.4960000000001,26.566000000000003,0.5183833419825645,High,120,0,96
CUST_002003,56,Basic,29.88,16,24.4,0,1,2,6,0.424,5,1,43.8,0,1,0,0,1338.624,51.86,0.26143467951011257,Medium,119,1,107
CUST_002004,6,Enterprise,298.22,19,36.0,0,1,1,7,0.461,8,1,53.02,1,1,0,0,1431.4560000000001,39.094,0.43133494837863207,Medium,25,1,101
CUST_002005,7,Standard,83.59,10,31.9,3,0,0,6,0.612,8,0,43.81,0,0,1,0,468.10400000000004,46.857,0.6403604831616923,High,120,0,94
CUST_002006,34,Standard,85.58,11,4.9,2,0,2,7,0.464,5,0,35.75,0,0,0,0,2327.776,19.275000000000002,0.5060739778742321,High,120,0,101
CUST_002007,14,Premium,145.67,14,13.5,0,0,1,4,0.417,17,0,34.39,1,0,0,1,1631.504,44.683,0.5921569333078732,High,120,0,94
CUST_002008,35,Basic,29.56,12,19.3,3,1,0,8,0.293,1,0,39.65,0,1,1,0,827.68,63.105000000000004,0.4485936739167992,Medium,120,0,100
CUST_002009,1,Premium,149.02,15,15.3,0,1,1,7,0.354,1,0,40.669999999999995,1,1,0,0,119.21600000000001,42.79900000000001,0.5362409741439317,High,120,0,95
CUST_002010,16,Basic,31.79,20,28.0,1,2,2,6,0.203,8,0,44.46,0,1,0,0,406.91200000000003,51.662,0.5193819930190685,High,120,0,97
CUST_002011,1,Premium,158.87,11,21.4,0,1,3,7,0.313,9,0,37.67999999999999,1,1,0,0,127.096,43.696,0.6061281633862545,High,120,0,94
CUST_002012,1,Standard,85.51,18,15.6,1,1,2,6,0.208,3,0,38.839999999999996,0,1,0,0,68.408,53.348,0.577943524997491,High,120,0,92
CUST_002013,56,Standard,75.12,15,31.0,0,0,0,9,0.547,2,0,53.239999999999995,0,0,0,0,3365.376,14.028,0.17829776652506765,Low,120,0,109
CUST_002014,3,Basic,30.58,17,15.4,3,1,0,7,0.571,0,0,47.03999999999999,0,1,1,0,73.392,60.888000000000005,0.6106659733855242,High,120,0,93
CUST_002015,18,Premium,142.01,15,40.8,1,0,1,8,0.448,3,0,52.2,1,0,0,0,2044.944,14.34,0.35086146751929925,Medium,120,0,103
CUST_002016,12,Premium,140.32,13,46.6,2,0,0,8,0.313,1,0,49.24000000000001,1,0,0,0,1347.0720000000001,15.227999999999994,0.38059782840453393,Medium,120,0,100
CUST_002017,10,Standard,86.02,23,20.5,3,0,2,8,0.533,12,0,55.81,0,0,1,0,688.16,33.257,0.5676506832597463,High,120,0,100
CUST_002018,55,Standard,71.41,16,29.2,2,0,2,8,0.539,4,0,51.540000000000006,0,0,0,0,3142.04,14.537999999999997,0.24571844508046584,Low,120,0,107
CUST_002019,1,Standard,86.35,11,30.6,5,0,1,5,0.392,5,1,38.019999999999996,0,0,1,0,69.08,48.594,0.719235008523563,High,7,1,119
CUST_002020,26,Premium,138.55,18,25.9,3,0,1,9,0.547,9,0,54.71,1,0,1,0,2881.84,33.587,0.4498868736683312,Medium,120,0,103
CUST_002021,79,Standard,84.05,19,26.9,1,0,0,8,0.355,2,0,50.17,0,0,0,0,5311.96,14.948999999999998,0.1296763905042358,Low,120,0,110
CUST_002022,19,Premium,142.32,17,10.6,2,0,2,2,0.222,15,1,28.62,1,0,0,1,2163.264,46.414,0.6377351190670257,High,63,1,87
CUST_002023,66,Premium,144.55,18,6.7,2,0,0,7,0.227,3,0,38.55,1,0,0,0,7632.240000000002,18.435000000000002,0.26267241734576924,Medium,120,0,106
CUST_002024,1,Standard,74.52,16,77.9,5,1,2,7,0.258,0,0,58.53,0,1,1,0,59.616,57.441,0.4353968143219098,Medium,120,0,94
CUST_002025,13,Basic,29.5,10,25.1,1,0,0,4,0.21,13,0,29.73,0,0,0,0,306.8,31.081,0.6244501989324065,High,120,0,93
CUST_002026,7,Standard,76.6,8,21.4,2,0,1,7,0.473,17,0,37.88,0,0,0,1,428.96,33.635999999999996,0.630123444858506,High,120,0,91
CUST_002027,31,Premium,153.69,20,22.9,1,1,0,9,0.387,1,0,52.61,1,1,0,0,3811.5120000000006,39.217,0.28818555689401004,Medium,120,0,105
CUST_002028,95,Basic,26.19,8,26.4,2,0,2,9,0.429,7,0,42.50000000000001,0,0,0,0,1990.4400000000003,17.25,0.15453966418222737,Low,120,0,110
CUST_002029,7,Standard,72.12,18,9.2,1,0,2,3,0.217,8,0,31.1,0,0,0,0,403.87200000000007,30.67,0.6578111177932673,High,120,0,90
CUST_002030,25,Premium,137.07,12,23.2,1,0,3,6,0.258,1,1,36.12,1,0,0,0,2741.4,29.164,0.4503106678906723,Medium,108,1,100
CUST_002031,5,Standard,77.72,14,14.1,3,3,0,7,0.555,3,1,43.33,0,1,1,0,310.88000000000005,62.001,0.744067491968344,High,17,1,86
CUST_002032,19,Standard,83.97,13,6.8,2,0,1,8,0.235,3,0,35.74,0,0,0,0,1276.344,19.278000000000002,0.527243040675101,High,120,0,97
CUST_002033,14,Basic,31.25,16,42.0,0,1,1,8,0.217,6,0,48.940000000000005,0,1,0,0,350.0,40.318,0.36254374704391773,Medium,120,0,102
CUST_002034,85,Basic,27.52,17,44.9,1,0,1,8,0.137,4,0,49.21,0,0,0,0,1871.36,15.237,0.10140439852304746,Low,120,0,110
CUST_002035,22,Premium,151.22,22,31.2,1,0,0,7,0.346,7,0,52.279999999999994,1,0,0,0,2661.472,14.316000000000003,0.35399818437442426,Medium,120,0,103
CUST_002036,10,Basic,30.56,18,22.9,0,0,0,9,0.436,0,0,51.59,0,0,0,0,244.48,14.523,0.3740113140634963,Medium,120,0,103
CUST_002037,2,Basic,27.78,15,8.9,2,0,0,7,0.597,2,0,43.61000000000001,0,0,0,0,44.44800000000001,16.916999999999998,0.5997020214065409,High,120,0,95
CUST_002038,3,Premium,146.29,10,51.1,1,1,1,1,0.241,0,0,32.15,1,1,0,0,351.096,55.355000000000004,0.5617529425470539,High,120,0,87
CUST_002039,6,Standard,79.38,16,5.4,1,1,1,7,0.618,5,0,43.98,0,1,0,0,381.024,41.806,0.5892162097914118,High,120,0,97
CUST_002040,6,Enterprise,277.17,15,17.9,0,0,1,4,0.331,3,0,34.99,1,0,0,0,1330.4160000000002,29.502999999999997,0.5670215576712413,High,120,0,94
CUST_002041,45,Enterprise,270.65,17,48.4,7,1,1,7,0.447,24,0,54.459999999999994,1,1,1,1,9743.4,73.662,0.4522309568625657,Medium,120,0,99
CUST_002042,19,Basic,26.99,14,22.1,3,0,2,8,0.305,2,1,42.730000000000004,0,0,1,0,410.248,37.181,0.5234121882760382,High,84,1,98
CUST_002043,17,Basic,29.74,9,12.1,6,0,1,8,0.566,2,0,39.95,0,0,1,0,404.464,38.015,0.673663680484921,High,120,0,90
CUST_002044,2,Premium,136.29,14,41.2,5,0,1,7,0.661,3,1,53.580000000000005,1,0,1,0,218.064,33.926,0.6006773031095993,High,12,1,93
CUST_002045,47,Standard,74.1,10,72.5,3,1,0,8,0.196,4,0,51.67,0,1,1,0,2786.16,59.498999999999995,0.22789645178128126,Low,120,0,106
CUST_002046,30,Basic,28.06,16,28.0,2,0,1,3,0.227,6,0,34.94,0,0,0,0,673.44,29.518,0.47966933229573,Medium,120,0,98
CUST_002047,1,Premium,136.42,15,45.2,3,0,4,9,0.703,3,0,60.62,1,0,1,0,109.136,31.814,0.5097159609806927,High,120,0,100
CUST_002048,29,Basic,27.21,19,27.1,1,0,1,9,0.43,7,0,53.73,0,0,0,0,631.272,13.881,0.32483472740462194,Medium,120,0,106
CUST_002049,18,Premium,161.26,14,40.4,4,3,0,9,0.248,8,1,49.08,1,1,1,0,2322.144,60.276,0.6008394274570874,High,64,1,93
CUST_002050,2,Basic,26.21,14,28.0,3,1,1,1,0.313,9,0,30.659999999999997,0,1,1,0,41.93600000000001,75.80199999999999,0.7570177186341758,Critical,120,0,110
CUST_002051,14,Basic,29.89,17,72.8,4,1,0,5,0.24,13,0,53.64,0,1,1,0,334.76800000000003,68.908,0.4662366189515281,Medium,120,0,97
CUST_002052,15,Basic,28.33,11,2.3,1,1,0,3,0.616,1,1,30.009999999999998,0,1,0,0,339.96000000000004,55.997,0.6429108436194936,High,50,1,92
CUST_002053,4,Enterprise,309.32,21,35.0,1,0,0,9,0.052,9,0,50.540000000000006,1,0,0,0,989.8240000000001,14.837999999999997,0.41354236328859273,Medium,120,0,99
CUST_002054,69,Premium,151.64,26,2.9,1,0,1,8,0.529,2,0,53.449999999999996,1,0,0,0,8370.528,13.965,0.18367575696345148,Low,120,0,109
CUST_002055,45,Premium,140.76,21,21.4,2,1,1,3,0.513,9,0,43.68,1,1,0,0,5067.360000000001,51.896,0.40440722874558865,Medium,120,0,103
CUST_002056,26,Standard,84.49,12,24.5,2,0,0,6,0.437,0,0,40.09,0,0,0,0,1757.3919999999998,27.973,0.43676791930424747,Medium,120,0,100
CUST_002057,14,Standard,78.87,10,28.1,0,0,0,7,0.6,1,0,44.43,0,0,0,0,883.344,16.671000000000003,0.43794714724065753,Medium,120,0,102
CUST_002058,12,Basic,30.87,29,13.1,3,0,2,8,0.411,4,0,57.15,0,0,1,0,296.35200000000003,32.855000000000004,0.49057213504853936,Medium,120,0,100
CUST_002059,25,Standard,77.51,14,42.1,2,0,0,5,0.219,6,0,41.010000000000005,0,0,0,0,1550.2000000000003,27.696999999999996,0.41558828536838543,Medium,120,0,100
CUST_002060,18,Standard,86.66,18,11.8,1,0,2,5,0.383,20,0,39.2,0,0,0,1,1247.904,43.239999999999995,0.5758255122475779,High,120,0,96
CUST_002061,1,Standard,83.27,12,16.5,2,1,1,7,0.617,1,0,43.28999999999999,0,1,0,0,66.616,42.013000000000005,0.6009418056206447,High,120,0,93
